country_name,glide_id,dataset_date,page_name,page_url,title,img_url,url_1,url_2,url_3,url_4,url_5,url_6,n_product_links,notes,resource_format,license_title,maintainer,package_creator,private,methodology_other,caveats,license_other,methodology,dataset_source,license_id,owner_org,group_id,dataset_name,duplicated,tag
Algeria,FR-2012-0816-DZA,2012-09-21,Overview of wildfires in Northern Algeria,http://www.unitar.org/unosat/node/44/1676,Overview of wildfires in Northern Algeria,http://maps.unosat.org/DZ/FR20120816DZA/UNOSAT_A3_Overview_22082012_DZA_FR.jpg,http://maps.unosat.org/DZ/FR20120816DZA/UNOSAT_A3_Overview_22082012_DZA_FR.pdf,http://unosat-maps.web.cern.ch/unosat-maps/DZ/FR20120816DZA/UNOSAT_FR20120816DZA.gdb.zip,NA,NA,NA,NA,2,"This map illustrates satellite-detected areas of wildfires, in the northern provinces of Algeria, from DMCii imagery taken 22 August 2012. Starting in June 2012 numerous wildfires have burned pine and oak forests within northern Algeria, likely resulting from a heat wave. The wildfire burn scars cover and approximate area of 1,524 square km. Subset one details satellite detected fire scars south of Blinda city and north of Medea city. Subset two details fire scars detected north of Setif city. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,DZA,overview-of-wildfires-in-northern-algeria,FALSE,Complex Emergency
Bangladesh,FL-2013-1024-BGD,2013-10-29,"Waterlogging Over Satkhira, Khulna, and Jessore Districts, Bangladesh",http://www.unitar.org/unosat/node/44/1853,"Waterlogging Over Satkhira, Khulna, and Jessore Districts, Bangladesh",http://maps.unosat.org/BD/FL20131024BGD/UNOSAT_A3_MODIS_Flood_Portrait_KhulnaSatkhiraJessore_v3o.jpg,http://maps.unosat.org/BD/FL20131024BGD/UNOSAT_A3_MODIS_Flood_Portrait_KhulnaSatkhiraJessore_v3o.pdf,http://unosat-maps.web.cern.ch/unosat-maps/BD/FL20131024BGD/UNOSAT_FL20131024BGD_Shapefiles.zip,NA,NA,NA,NA,2,"This map illustrates satellite-detected areas of standing flood waters and flood affected land over the districts of Satkhira, Khulna, and Jessore, in Khulna Division, Bangladesh, extracted from MODIS Terra data acquired on 11 October 2013. MODIS Aqua data acquired on 21 October 2012 and MODIS Terra data acquired on 10 October 2011 was also analyzed to allow comparison with seasonal flooding seen in 2011 and 2012. Standing waters seen on the 11 October 2013 appear to cover a slightly larger area than standing water seen on 11 October 2011 and the 21 October 2012. However it is unknown whether the water detected in these images was increasing, peaking, or receding. Water detected in the 2011 and 2012 image may show the waters as they were receding. Both the 2011 and 2013 images were affected by clouds along the coast, to the north, and to the east of the area of interest. Notes: The exact limit of flood waters is uncertain because of the low spatial resolution of the satellite data used for this analysis. Only waters with an area of at least 250 square meters were likely detected in this analysis and thus many smaller water bodies were not visible. Detected water bodies therefore reflect an underestimation of all flood-affected areas within the map extent. It is likely that flood waters have been systematically underestimated in highly vegetated areas. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT",ZIP,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,BGD,waterlogging-over-satkhira-khulna-and-jessore-districts-bangladesh,FALSE,Complex Emergency
Bolivia,FL-2014-0213-BOL,2014-03-21,"Inundaciones en Trinidad, Departamento de Beni, Bolivia",http://www.unitar.org/unosat/node/44/1960,"Inundaciones en Trinidad, Departamento de Beni, Bolivia",http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140321_trinidad_es.jpg,http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140321_trinidad_es.pdf,http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL_Shape_Trinidad.zip,http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL_Trinidad.gdb.zip,NA,NA,NA,3,"Este mapa representa Ã¡reas inundadas detectadas por satÃ©lite en los alrededores de la ciudad de Trinidad, en el departamento de Beni, Bolivia, usando datos de RISAT-1 obtenidos el 18 de Marzo de 2014. Las signaturas de agua han sido detectadas principalmente en los alrededores de la ciudad, no habiÃ©ndose observado masas de agua en el interior de la misma. Es probable que la extensiÃ_n de las inundaciones haya sido infra estimada a lo largo de las zonas construidas, dadas las especiales caracterÃ_sticas de la imagen de satÃ©lite utilizada. Este es un anÃ¡lisis preliminar que aÃºn no ha sido validado en el terreno. Por favor envien sus comentarios a UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,BOL,inundaciones-en-trinidad-departamento-de-beni-bolivia,FALSE,Complex Emergency
Bolivia,FL-2014-0213-BOL,2014-03-12,"Inundaciones en Riberalta, Departamento de Beni, Bolivia",http://www.unitar.org/unosat/node/44/1955,"Inundaciones en Riberalta, Departamento de Beni, Bolivia",http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Riberalta_es.jpg,http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Riberalta_es.pdf,http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.zip,http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.gdb.zip,NA,NA,NA,3,"Este mapa representa Ã¡reas inundadas detectadas por satÃ©lite en los alrededores de la ciudad de Riberalta, en el departamento de Beni, Bolivia, usando datos de TerraSAR-X obtenidos el 13 de Febrero de 2014. Las signaturas de agua han sido detectadas principalmente en los alrededores de la ciudad, no habiÃ©ndose observado masas de agua en el interior de la misma. Es probable que la extensiÃ_n de las inundaciones haya sido infra estimada a lo largo de las zonas construidas, dadas las especiales caracterÃ_sticas de la imagen de satÃ©lite utilizada. Este es un anÃ¡lisis preliminar que aÃºn no ha sido validado en el terreno. Por favor envien sus comentarios a UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,BOL,inundaciones-en-riberalta-departamento-de-beni-bolivia,FALSE,Complex Emergency
Bolivia,FL-2014-0213-BOL,2014-03-12,"Inundaciones en Trinidad, Departamento de Beni, Bolivia",http://www.unitar.org/unosat/node/44/1954,"Inundaciones en Trinidad, Departamento de Beni, Bolivia",http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Trinidad_es.jpg,http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Trinidad_es.pdf,http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.zip,http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.gdb.zip,NA,NA,NA,3,"Este mapa representa Ã¡reas inundadas detectadas por satÃ©lite en los alrededores de la ciudad de Trinidad, en el departamento de Beni, Bolivia, usando datos de TerraSAR-X obtenidos el 13 de Febrero de 2014. Las signaturas de agua han sido detectadas principalmente en los alrededores de la ciudad, no habiÃ©ndose observado masas de agua en el interior de la misma. Es probable que la extensiÃ_n de las inundaciones haya sido infra estimada a lo largo de las zonas construidas, dadas las especiales caracterÃ_sticas de la imagen de satÃ©lite utilizada. Este es un anÃ¡lisis preliminar que aÃºn no ha sido validado en el terreno. Por favor envien sus comentarios a UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,BOL,inundaciones-en-trinidad-departamento-de-beni-bolivia,TRUE,Complex Emergency
Bolivia,FL-2007-000231-BOL,2008-02-18,"VersiÃ_n actualizada: Inundaciones en Trinidad, Departamento del Beni (14 Feb. 2008), Bolivia",http://www.unitar.org/unosat/node/44/1096,"VersiÃ_n actualizada: Inundaciones en Trinidad, Departamento del Beni (14 Feb. 2008), Bolivia",http://maps.unosat.org/BO/2008/spanish_versions/UNOSAT_Trinidad_Urban_Flood_Map_TerraSARX_14Feb08_sp_Highres_v1_icon.jpg,http://www.disasterscharter.org/home,http://maps.unosat.org/BO/2008/spanish_versions/UNOSAT_Trinidad_Urban_Flood_Map_TerraSARX_14Feb08_sp_Highres_v1.pdf,http://maps.unosat.org/BO/2008/spanish_versions/UNOSAT_Trinidad_Urban_Flood_Map_TerraSARX_14Feb08_sp_Highres_v1.kml,NA,NA,NA,3,"Este mapa ilustra las inundaciones detectadas por satÃ©lite en la zona urbana de Trinidad, capital departamental del Beni. El anÃ¡lisis de inundaciones fue realizado mediante una sola escena TerraSAR-X captada el 14 febrero 2008. Escenas RADARSAT captadas el 8 de febrero 2008 y 5 de abril 2001 tambiÃ©n han sido utilizadas. Es un anÃ¡lisis preliminar aun no validado en el terreno. Escala del mapa para A3: 1:20,000. ProyecciÃ_n: UTM Zona 20 Sur. Datum: WGS 1984",KML,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,BOL,versiÃ_n-actualizada-inundaciones-en-trinidad-departamento-del-beni-14-feb-2008-bolivia,FALSE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-29,"Update 3: Flood Waters Over Phnom Penh City, Cambodia",http://www.unitar.org/unosat/node/44/1852,"Update 3: Flood Waters Over Phnom Penh City, Cambodia",http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_RS_28102013.jpg,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_RS_28102013.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates a time series analysis of satellite-detected areas of flood waters and flood affected land around Phnom Penh city, Cambodia using Radarsat-2 data acquired 28 October 2013. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,update-3-flood-waters-over-phnom-penh-city-cambodia,FALSE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-28,"Update 2: Flood Waters Over Kandal Province, Cambodia",http://www.unitar.org/unosat/node/44/1848,"Update 2: Flood Waters Over Kandal Province, Cambodia",http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_RS_26102013.jpg,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_RS_26102013.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates a time series analysis of satellite-detected areas of flood waters and flood affected land in Kandal province, Cambodia using Radarsat-2 data acquired 26 October 2013. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,update-2-flood-waters-over-kandal-province-cambodia,TRUE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-25,Flood Waters Over Western Cambodia,http://www.unitar.org/unosat/node/44/1847,Flood Waters Over Western Cambodia,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_DMC_25102013.jpg,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_DMC_25102013.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of flood waters and flood affected land in and around the provinces of Oddar Meanchey, Siem Reap, Preah Vihear, Pursat, Kampong Chhnang, Kampong, Cham, Kandal, and Kampong Speu of Cambodia using DMC data acquired 24 October 2013. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,flood-waters-over-western-cambodia,TRUE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-25,"Update: Flood Waters Over Phnom Penh, Cambodia",http://www.unitar.org/unosat/node/44/1846,"Update: Flood Waters Over Phnom Penh, Cambodia",http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_LS_24102013.jpg,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_LS_24102013.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates a time series analysis of satellite-detected areas of flood waters and flood affected land around the Phnom Penh, Cambodia using Landsat-8 sata acquired 24 October 2013 andTerra-SAR data acquired 23 October 2013. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,update-flood-waters-over-phnom-penh-cambodia,TRUE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-24,"Flood Waters Over Phnom Penh, Cambodia",http://www.unitar.org/unosat/node/44/1841,"Flood Waters Over Phnom Penh, Cambodia",http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Floods_KHM_TX_23102013.jpg,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Floods_KHM_TX_23102013.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of flood waters and flood affected land around Phnom Penh, Cambodia using Terra-SAR data acquired 23 October 2013. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,flood-waters-over-phnom-penh-cambodia,TRUE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-23,"Flood Waters Over Northern Phnom Penh, Cambodia",http://www.unitar.org/unosat/node/44/1840,"Flood Waters Over Northern Phnom Penh, Cambodia",http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Floods_KHM_Pleiades_FL20131021KHM.jpg,http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Floods_KHM_Pleiades_FL20131021KHM.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of flood waters and flood affected land around the northern portion of Phnom Penh, Cambodia. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,flood-waters-over-northern-phnom-penh-cambodia,TRUE,Complex Emergency
Cambodia,FL-2013-1021-KHM,2013-10-23,"Overview of Flood Waters Along Tonle Sap Lake, Cambodia",http://www.unitar.org/unosat/node/44/1839,"Overview of Flood Waters Along Tonle Sap Lake, Cambodia",http://maps.unosat.org/KH\FL20131021KHM/UNOSAT_KHM_Floods_TX_FL20131021KHM_v1.jpg,http://maps.unosat.org/KH\FL20131021KHM/UNOSAT_KHM_Floods_TX_FL20131021KHM_v1.pdf,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of flood waters and flood affected land around the Tonal Sap Lake, Cambodia.  Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,KHM,overview-of-flood-waters-along-tonle-sap-lake-cambodia,TRUE,Complex Emergency
Cape Verde,VO-2014-1124-CPV,2014-11-28,"Pico de Fogo Volcanic Eruption, Fogo Island, Cape Verde",http://www.unitar.org/unosat/node/44/2111?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Pico de Fogo Volcanic Eruption, Fogo Island, Cape Verde - Impact",http://maps.unosat.org/CV/VO20141124CPV/UNOSAT_A3_Volcano_Fogo_portrait_20141125_v1.1.jpg,http://maps.unosat.org/CV/VO20141124CPV/UNOSAT_A3_Volcano_Fogo_portrait_20141125_v1.1.pdf,http://cern.ch/unosat-maps/CV/VO20141124CPV/WV20141125_lava_Flow_Fogo.kmz,NA,NA,NA,NA,2,"This map illustrates areas affected by Pico de Fogo volcano as seen in a WorldView-2 image acquired 25 November 2014 and LANDSAT-8 data acquired the 24 of November. The lava flow is continuing from the subsidiary vent located in the western flank of the Pico de Fogo Mountain and magma and the lava reached the areas close to Portela, Cha Das Caldeiras and Bangaeira villages. About 3400 meters of the main road and 4600 m of secondary roads and paths in the caldera are affected and are potentially out of use (i.e. 8000 m of roadways potentially affected). The inset of this map illustrates the incandescent lava and smoke as seen with false colors as captured by WorldView-2 satellite. ~150 ha of lava could be observed on the 24 November 2014 and ~260 ha the on 25 November 2014. Note that the lava flow is likely underestimated because of smoke especially in the areas close to the vent. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",KMZ,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,CPV,pico-de-fogo-volcanic-eruption-fogo-island-cape-verde---impact,FALSE,Complex Emergency
Cape Verde,VO-2014-1124-CPV,2014-11-26,"Pico de Fogo Volcanic Eruption, Fogo Island, Cape Verde",http://www.unitar.org/unosat/node/44/2108?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Pico de Fogo Volcanic Eruption, Fogo Island, Cape Verde",http://maps.unosat.org/CV/VO20141124CPV/UNOSAT_A3_Volcano_Fogo_landscape.jpg,http://maps.unosat.org/CV/VO20141124CPV/UNOSAT_A3_Volcano_Fogo_landscape.pdf,http://cern.ch/unosat-maps/CV/VO20141124CPV/LS20141125_lava_Flow_Fogo.kmz,NA,NA,NA,NA,2,"This map illustrates areas affected by Pico de Fogo volcano as seen in a Landsat-8 image acquired 24 November 2014. The 23 November 2014 eruption, the first since 1995, occurred through a subsidiary vent located in the western flank of the Pico de Fogo mountain. The main cone seems to be not involved in the eruption as of the 24 November 2014 image acquisition. About 5,700 meters of roadways in the caldera area seem to be affected by the lava flow and are potentially out of use including the road from the Caldera to Sao Felipe city. The inset of this map illustrates the lava flow and smoke as seen with false colours as captured by Landsat-8 image. Note that the lava flow is likely underestimated because of smoke. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.
",KMZ,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,CPV,pico-de-fogo-volcanic-eruption-fogo-island-cape-verde,FALSE,Complex Emergency
Central African Republic,CE-2013-1212-CAF,2014-07-08,"Damage Assessment in Marcounda Sub-Prefecture, Central African Republic",http://www.unitar.org/unosat/node/44/2027,"Damage Assessment in Marcounda Sub-Prefecture, Central African Republic",http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_landscape_Marcounda Province_7July2014_Overview.jpg,http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_landscape_Marcounda Province_7July2014_Overview.pdf,http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip,NA,NA,NA,3,"This map illustrates locations of destroyed structures in the area of Marcounda Sub-Prefecture in the Central African Republic. Using satellite images acquired 21 June, 23 June & 7 July 2014, UNOSAT reviewed almost 4,500 square kilometers of Marcounda to locate signs of destroyed structures. An estimated 3,840 damaged structures are visible across 50 distinct locations in the sub-prefecture. Destruction in many cases was likely due to arson based on appearance of structural remains. In addition, it appears violence and destruction continued between 21 June and 7 July, and heavy rains apparently caused significant damage to structures as well. Overall, UNOSAT estimates that approximately 40% of structures in Marcounda Sub-Prefecture have been completely destroyed and many others are likely damaged to some degree. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,CAF,damage-assessment-in-marcounda-sub-prefecture-central-african-republic,FALSE,Complex Emergency
Central African Republic,CE-2013-1212-CAF,2014-07-02,"Damage Assesment in Bangui, Central African Republic",http://www.unitar.org/unosat/node/44/2024,"Damage Assesment in Bangui, Central African Republic",http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_BanguiDamageAssessment_20140606.jpg,http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_BanguiDamageAssessment_20140606.pdf,http://cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip,http://cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip,NA,NA,NA,3,"This map illustrates locations of destroyed structures within the arrondissements of Bangui, Central African Republic. Using satellite imagery acquired 16 November 2013, 22 February 2014, and 6 June 2014Â UNOSAT reviewed the city of Bangui to locate signs of destroyed structures. By 22 February 2014, a total of 1,872 structures were destroyed in the area of Bangui, with 1,341 structures detected in the 8 arrondissements and an additional 531 located in the surrounding area. As of 6 June 2014 a total of 368 damaged structures have been reconstructed and 871 additional structures have been severely damaged or destroyed since 22 February 2014. Pre-crisis imagery used for this analysis was collected on 16 November 2013, and thus structures destroyed previous to 16 November 2013 are not indicated on this map. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,CAF,damage-assesment-in-bangui-central-african-republic,FALSE,Complex Emergency
Central African Republic,CE-2013-1212-CAF,2014-06-26,"IDP Settlement, M'Poko Airport, Bangui, Central African Republic",http://www.unitar.org/unosat/node/44/2020,"IDP Settlement, M'Poko Airport, Bangui, Central African Republic",http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BanguiIDP_20140606_Landscape.jpg,http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BanguiIDP_20140606_Landscape.pdf,http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected IDP shelters and administrative buildings in M'Poko Airport in Bangui, Central African Republic using satellite images acquired on the 20 January, 22 February and 6 June 2014. As of 22 February 2014 approximately 7,789 structures were detected. Imagery from 6 June shows an important decrease in the number of tent shelters present inside of the airport since an extensive area has been significantly cleared of shelters. As of 6 June UNOSAT detected a total of approximately 3193 tent shelters and 61 administrative support and other structures. Compared to previous UNOSAT analysis the number of shelters has decreased by 58.7%. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,CAF,idp-settlement-m'poko-airport-bangui-central-african-republic,TRUE,Complex Emergency
Central African Republic,CE-2013-1212-CAF,2014-06-23,"Damage Assessment in Paoua, OuhamPende, Central African Republic",http://www.unitar.org/unosat/node/44/2016,"Damage Assessment in Paoua, OuhamPende, Central African Republic",http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_Paoua_Damage Assessment_18June2014.jpg,http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_Paoua_Damage Assessment_18June2014.pdf,http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip,NA,NA,NA,3,"This map illustrates locations of destroyed structures in the area of Paoua, Central African Republic. Using a satellite image acquired 18 June 2014 and compared to an image from 12 January 2012, UNOSAT reviewed the town of Paoua and surrounding areas to locate obvious signs of destroyed structures (see inset for example). An estimated total of 323 destroyed structures were located in the area as well as 25 possible damage structures, both in Paoua and in outlying towns and villages. The destroyed structures comprise an estimated 2.2% of the total number of pre-conflict structures in Paoua.Most destruction detected in the 18 June image was most likely a result of burning given the blackened structural remains visible in the imagery. This is a preliminary analysis and has not yet been validated in the field.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,CAF,damage-assessment-in-paoua-ouhampende-central-african-republic,TRUE,Complex Emergency
