"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes","url_2_format","url_3_format","url_4_format","url_5_format","url_6_format","dataset_name","license_title","author","author_email","maintainer","maintainer_email","package_creator","private","methodology_other","caveats","license_other","methodology","dataset_source","license_id","owner_org","group_id","tag","tag_1","tag_2","tag_3","tag_4","file_name_1","file_name_2","file_name_3","file_name_4","file_name_5","file_name_6"
"http://www.unitar.org/unosat/node/44/1688","Pakistan","FL-2012-0917-PAK","2012-10-15","Update 1: Overview of flood waters in the north of Sindh Province, Pakistan","Geodata of Update 1: Overview of flood waters in the north of Sindh Province, Pakistan","http://maps.unosat.org/PK/fl20120918pak/MODIS_FL20120918PAK_141012_v1_HR.jpg","http://maps.unosat.org/PK/fl20120918pak/MODIS_FL20120918PAK_141012_v1_HR.pdf","http://unosat-maps.web.cern.ch/unosat-maps/pk/fl20120918pak/MODIS_FL20120918PAK_141012_v1_HR.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected standing flood
waters over the affected Provinces of Balochistan,
Punjab and Sindh hit by flash floods and urban flooding
caused by heavy monsoon rains that fell across the
country in early September 2012. Flood analysis is
based on crisis satellite imagery collected by MODIS
sensors on 14 September and 14 October 2012.
Notes: The exact limit of flood waters is uncertain
because of the low spatial resolution of the satellite data
used for this analysis. Detected water bodies likely
reflect an underestimation of all flood-affected areas
within the map extent. This analysis has not yet been
validated in the field. Please send ground feedback to
UNITAR /UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-update-1-overview-of-flood-waters-in-the-north-of-sindh-province-pakistan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pak","Complex Emergency","FL-2012-0917-PAK","geodata","shapefiles","geodatabase","MODIS_FL20120918PAK_141012_v1_HR.pdf","unosat-maps/pk/fl20120918pak/MODIS_FL20120918PAK_141012_v1_HR.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1689","Chad","FL-2012-1010-TCD","2012-10-17","Situational Update 1: Satellite assessment of floods over the city of N'Djamena, Chad","Geodata of Situational Update 1: Satellite assessment of floods over the city of N'Djamena, Chad","http://maps.unosat.org/TD/FL10102012TCD/UNOSAT_A4_ReportCover_NDjamena_14102012.JPG","http://maps.unosat.org/TD/FL10102012TCD/UNOSAT_A4_ReportCover_NDjamena_14102012.pdf","http://unosat-maps.web.cern.ch/unosat-maps/td/FL10102012TCD/FL10102012TCD_kml.zip","http://unosat-maps.web.cern.ch/unosat-maps/td/FL10102012TCD/FL10102012TCD_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/td/FL10102012TCD/FL10102012TCD_gdb.zip",NA,NA,4,"This report provides an overview of current flooding of the city of NDjamena, Chad. KOMPSAT satellite imagery acquired on the 14th October 2012 and SPOT-5 satellite imagery acquired on the 16th October was used for this report. This report is part of an on-going satellite monitoring program of UNITAR / UNOSAT of the International Charter on Space and Major Disasters activation over floods in Chad in support of international humanitarian assistance and created to respond to the needs of UN agencies and their partners. This situational analysis is based on a rapid visual assessment of current satellite data available over this area. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR/UNOSAT at the contact information below.","KML","SHP","GDB",NA,NA,"geodata-of-situational-update-1-satellite-assessment-of-floods-over-the-city-of-n'djamena-chad","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","tcd","Complex Emergency","FL-2012-1010-TCD","geodata","shapefiles","geodatabase","UNOSAT_A4_ReportCover_NDjamena_14102012.pdf","unosat-maps/td/FL10102012TCD/FL10102012TCD_kml.zip","unosat-maps/td/FL10102012TCD/FL10102012TCD_shp.zip","unosat-maps/td/FL10102012TCD/FL10102012TCD_gdb.zip",NA,NA
"http://www.unitar.org/unosat/node/44/1690","Nigeria","FL-2012-1011-00NGA","2012-10-24","Satellite Analysis of Standing Waters in Rivers State, Nigeria","Geodata of Satellite Analysis of Standing Waters in Rivers State, Nigeria","http://maps.unosat.org/NG/FL2012101100NGA/UNOSAT_A3_Flooding_RiversState_20121016_Portrait.png","http://maps.unosat.org/NG/FL2012101100NGA/UNOSAT_A3_Flooding_RiversState_20121016_Portrait.pdf","http://unosat-maps.web.cern.ch/unosat-maps/NG/FL2012101100NGA/FL20121011NGA_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/NG/FL2012101100NGA/FL20121011NGA.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of Rivers State, Nigeria. Standing waters detected do not appear to severely affect surrounding communities; however, Obigwe may be likely affected. It is likely that standing waters have been systematically underestimated along highly vegetated areas, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-satellite-analysis-of-standing-waters-in-rivers-state-nigeria","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","nga","Complex Emergency","FL-2012-1011-00NGA","geodata","shapefiles","geodatabase","UNOSAT_A3_Flooding_RiversState_20121016_Portrait.pdf","unosat-maps/NG/FL2012101100NGA/FL20121011NGA_shp.zip","unosat-maps/NG/FL2012101100NGA/FL20121011NGA.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1693","Haiti","TC-2012-3010-HTI","2012-11-02","Satellite detected standing waters over Grand'Anse, Haiti","Geodata of Satellite detected standing waters over Grand'Anse, Haiti","http://maps.unosat.org/HT/TC20123010HTI/UNOSAT_A3_R2_20121101_HT_Flooding_Portrait.jpg","http://maps.unosat.org/HT/TC20123010HTI/UNOSAT_A3_R2_20121101_HT_Flooding_Portrait.pdf","http://maps.unosat.org/HT/TC20123010HTI/TC20123010HTI.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected areas of standing water from Radarsat-2 data collected 01 November 2012. Pre-Crisis analysis was generated using Radarsat-1 data collected 22 June 2003. Hurricane Sandy passed across the Caribbean causing floods and landslides and damages to infrastructure. It is likely that standing waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-satellite-detected-standing-waters-over-grand'anse-haiti","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","hti","Complex Emergency","TC-2012-3010-HTI","geodata","shapefiles","geodatabase","UNOSAT_A3_R2_20121101_HT_Flooding_Portrait.pdf","TC20123010HTI.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1694","Haiti","TC-2012-3010-HTI","2012-11-06","Situation update 1: Tropical storm Sandy over Haiti: Port-au-Prince and Croix-des-Bouquets districts","Geodata of Situation update 1: Tropical storm Sandy over Haiti: Port-au-Prince and Croix-des-Bouquets districts","http://maps.unosat.org/HT/TC20123010HTI/UNOSAT_A4_HT_Report1_06112012.jpg","http://maps.unosat.org/HT/TC20123010HTI/UNOSAT_A4_HT_Report1_08112012.pdf","http://unosat.org/shared/TC20121030HTI_kmz.zip","http://unosat.org/shared/TC20123010HTI.zip",NA,NA,NA,3,"This report provides an overview of current situation in Port-au-Prince and Croix-des-Bouquets districts, Haiti. DMC satellite imagery acquired on the 03rd November 2012 and pre-crisis DMC satellite imagery acquired on 23rd November 2012 have been used for this report. As a complement and example, UAVs images, extracted from an IOM mission in Haiti along Rivière Grise are shown in this report. Tropical storm Sandy passed across Haiti on 23rd October 2012. Heavy rains caused flash floods, landslides and damages to infrastructure. Geographic datasets produced for this assessment and additional UNOSAT products are available at http://www.unitar.org/unosat/maps. This report is part of an on-going satellite monitoring program of UNITAR / UNOSAT in support of international humanitarian assistance and created to respond to the needs of UN agencies and their partners. This is assessment has not yet been validated in the field. Please send feedback to UNITAR/UNOSAT at the contact information below.","KMZ","ZIP",NA,NA,NA,"geodata-of-situation-update-1-tropical-storm-sandy-over-haiti-port-au-prince-and-croix-des-bouquets-districts","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","hti","Complex Emergency","TC-2012-3010-HTI","geodata","shapefiles","geodatabase","UNOSAT_A4_HT_Report1_08112012.pdf","TC20121030HTI_kmz.zip","TC20123010HTI.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1698","South Sudan","FL-2012-0924-SSD","2012-11-16","Yida refugee camp, Pariang County, Unity State, South Sudan","Geodata of Yida refugee camp, Pariang County, Unity State, South Sudan","http://maps.unosat.org/SS/FL20120924SSD/UNOSAT_YidaCamp_FL20120924SSD_v1.jpg","http://maps.unosat.org/SS/FL20120924SSD/UNOSAT_YidaCamp_FL20120924SSD_v1_lowres.pdf","http://maps.unosat.org/SS/FL20120924SSD/UNOSAT_YidaCamp_FL20120924SSD_v1_highres.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SS/FL20120924SSD/Yida_shelters_12oct2012.zip.zip",NA,NA,NA,3,"This map illustrates the Yida refugee camp in Pariang County of Unity State in South Sudan. Using high-resolution optical satellite imagery collected on 12 October 2012 by the WorldView-2 satellite a total of 7,824 shelters, houses, and market structures were located in the camp area. An additional  328 other structures, largely for storage and camp administration purposes, were also located. Prior to the establishment of the refugee camp at Yida a small town existed on the site which has largely been engulfed by the thousands of shelters in the area. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR/UNOSAT.",NA,"ZIP",NA,NA,NA,"geodata-of-yida-refugee-camp-pariang-county-unity-state-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Complex Emergency","FL-2012-0924-SSD","geodata","shapefiles","geodatabase","UNOSAT_YidaCamp_FL20120924SSD_v1_lowres.pdf","UNOSAT_YidaCamp_FL20120924SSD_v1_highres.pdf","unosat-maps/SS/FL20120924SSD/Yida_shelters_12oct2012.zip.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1699?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2012-11-23","Al Zaatari Refugee Camp - Mafraq Governorate, Jordan","Geodata of Al Zaatari Refugee Camp - Mafraq Governorate, Jordan","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_AlZaatariCamp_20121122_v1.jpg","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_AlZaatariCamp_20121122_v1.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE-2011-0704-SYR/AlZaatari.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governatorate, Jordan. As of 15 November 2012 a total of 5,163 shelters were detected as well as 499 infrastructure and support buildings within the 216 hectares of the camp. The number of shelters has thus increased by about 2,400 since the previous UNITAR/UNOSAT assessment of the camp which used a satellite image from 3 September 2012, indicating the number of camp inhabitants have likely doubled since that date. In addition, numerous areas of expansion are also visible in the image as of 15 November 2012, indicating preparations are underway to accommodate similarly increased numbers of refugees in the near future. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR/UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-al-zaatari-refugee-camp---mafraq-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","CE-2011-0704-SYR/UNOSAT_AlZaatariCamp_20121122_v1.pdf","unosat-maps/SY/CE-2011-0704-SYR/AlZaatari.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1704","Dem.Republic of the Congo","CE-2012-1123-COG","2012-12-21","Muguna 3 Displaced persons settlement, Goma, Democratic Republic of Congo","Geodata of Muguna 3 Displaced persons settlement, Goma, Democratic Republic of Congo","http://maps.unosat.org/CG/CE20121123COG/UNOSAT_CE20121123COG_Mugunga3IDP_v1.jpg","http://maps.unosat.org/CG/CE20121123COG/UNOSAT_CE20121123COG_Mugunga3IDP_v1.pdf","http://unosat-maps.web.cern.ch/unosat-maps/CG/CE20121123COG/mugunga3_structures.zip",NA,NA,NA,NA,2,"This map illustrates satellite detected shelters for displaced persons in the Mugunga 3 settlement in Goma. Using a Pleiades image collected on 25 November 2012, UNOSAT located and marked 1,098 shelter structures in the camp. In addition, 39 additional structures were identified as likely camp infrastructure buildings. New roads have also recently been constructed for likely expansion of the camp. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-muguna-3-displaced-persons-settlement-goma-democratic-republic-of-congo","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","cod","Complex Emergency","CE-2012-1123-COG","geodata","shapefiles","geodatabase","UNOSAT_CE20121123COG_Mugunga3IDP_v1.pdf","unosat-maps/CG/CE20121123COG/mugunga3_structures.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1708","Dem.Republic of the Congo","CE-2012-1123-COG","2012-12-31","Mugunga 1 Displaced Persons Settlement, Goma, Democratic Republic Of Congo","Geodata of Mugunga 1 Displaced Persons Settlement, Goma, Democratic Republic Of Congo","http://maps.unosat.org/CG/CE20121123COG/UNOSAT_CE20121123COG_Mugunga3IDP_v1.jpg","http://maps.unosat.org/CG/CE20121123COG/UNOSAT_CE20121123COG_Mugunga1IDP_v1.pdf","http://maps.unosat.org/CG/CE20121123COG/mugunga1_structures.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters for displaced persons in the Mugunga 1 settlement in Goma. Using a Pleiades image collected on 25 November 2012, UNOSAT located and marked 4,189 shelter structures in the camp. In addition, 213 additional structures were identified as likely camp infrastructure buildings. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-mugunga-1-displaced-persons-settlement-goma-democratic-republic-of-congo","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","cod","Complex Emergency","CE-2012-1123-COG","geodata","shapefiles","geodatabase","UNOSAT_CE20121123COG_Mugunga1IDP_v1.pdf","mugunga1_structures.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1711?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Philippines","TC-2012-000197-PHL","2013-01-04","Atlas of New Bataan, Davao Region, Philippines","Geodata of Atlas of New Bataan, Davao Region, Philippines","http://maps.unosat.org/PH/TC20121205PHL/UNOSAT_A3_NewBataan_Atlas_10122012.jpg","http://maps.unosat.org/PH/TC20121205PHL/UNOSAT_A3_NewBataan_Atlas_10122012.pdf","http://unosat-maps.web.cern.ch/unosat-maps/PH/TC20121205PHL/UNOSAT_TC_20121205PHL_V2_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/PH/TC20121205PHL/UNOSAT_TC_20121205PHL_V2.gdb.zip",NA,NA,NA,3,"This atlas provides detailed crisis satellite imagery coverage and building damage assessment data over New Bataan, Davao region, Philippines. Pleiades data was recorded 10 December 2012. Structures in the building damage assessment marked as ""No Visible Damage"" represent structures which were either obstructed by cloud coverage in the imagery or showed no apparent visual damages. This atlas product was produced by UNITAR/UNOSAT in support of the International Charter on Space and Major Disasters, emergency humanitarian assistance activities, and has been designed for easy printing and readability in A4 and A3 paper at a scale of 1:4000. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT at contact information below.","SHP","GDB",NA,NA,NA,"geodata-of-atlas-of-new-bataan-davao-region-philippines","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","phl","Complex Emergency","TC-2012-000197-PHL","geodata","shapefiles","geodatabase","UNOSAT_A3_NewBataan_Atlas_10122012.pdf","unosat-maps/PH/TC20121205PHL/UNOSAT_TC_20121205PHL_V2_shp.zip","unosat-maps/PH/TC20121205PHL/UNOSAT_TC_20121205PHL_V2.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1712","Samoa","TC-2012-000201-WSM","2013-01-08","Atlas of Tuamasaga District, Upolu Island, Samoa","Geodata of Atlas of Tuamasaga District, Upolu Island, Samoa","http://maps.unosat.org/WS/TC20121215WSM/UNOSAT_A3_TC20121218WSM_Atlas_Toamasaga.jpg","http://maps.unosat.org/WS/TC20121215WSM/UNOSAT_A3_TC20121218WSM_Atlas_Toamasaga.pdf","http://unosat-maps.web.cern.ch/unosat-maps/WS/TC20121215WSM/UNOSAT_TC20121215WSM_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/WS/TC20121215WSM/UNOSAT_TC20121215WSM.gdb.zip",NA,NA,NA,3,"This atlas provides detailed crisis satellite imagery coverage and building damage assessment data over the Tuamasaga District, Upolu Island, Samoa based on Pleiades data recorded on the 19 December 2012. Analysis based on WorldView-2 data recorded on the 18 December 2012 in areas obscured by clouds. Pre-crisis GeoEye-1 data recorded 2 October 2012 were used for comparison during the analysis. This atlas product was produced by UNITAR/UNOSAT in support of emergency humanitarian assistance activities, and has been designed for easy printing and readability A4 and A3 paper at a scale of 1:4230. This analysis has not yet been validated in the field.","SHP","GDB",NA,NA,NA,"geodata-of-atlas-of-tuamasaga-district-upolu-island-samoa","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","wsm","Complex Emergency","TC-2012-000201-WSM","geodata","shapefiles","geodatabase","UNOSAT_A3_TC20121218WSM_Atlas_Toamasaga.pdf","unosat-maps/WS/TC20121215WSM/UNOSAT_TC20121215WSM_shp.zip","unosat-maps/WS/TC20121215WSM/UNOSAT_TC20121215WSM.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1714?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-01-16","Al Zaatari Refugee Camp, Mafraq Governorate, Jordan","Geodata of Al Zaatari Refugee Camp, Mafraq Governorate, Jordan","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_A3_AlZaatariCamp_Landscape_CE20110704_v1.jpg","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_A3_AlZaatariCamp_Landscape_CE20110704_v1.pdf","http://cern.ch/unosat-sdn/syria/AlZaatari_structures.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governorate, Jordan. As of 3 January 2013 a total of 11,966 shelters were detected as well as 866 infrastructure and support buildings within the 314 hectares of the camp. The number of shelters has thus increased by about 6,803 since the previous UNITAR/UNOSAT assessment of the camp which used a satellite image from 15 November 2012, indicating the number of camp inhabitants have almost doubled since that date. In addition areas of expansion are also visible in the image as of 3 January 2013, indicating preparations are underway to accommodate similarly increased numbers of refugees in the near future.","ZIP",NA,NA,NA,NA,"geodata-of-al-zaatari-refugee-camp-mafraq-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","CE-2011-0704-SYR/UNOSAT_A3_AlZaatariCamp_Landscape_CE20110704_v1.pdf","unosat-sdn/syria/AlZaatari_structures.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1718?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Mozambique","FL-20130121-MOZ","2013-01-24","Flood Waters Over Chokwe & Guika District, Gaza Province, Mozambique","Geodata of Flood Waters Over Chokwe & Guika District, Gaza Province, Mozambique","http://maps.unosat.org/MZ/FL2013000018MOZ/UNOSAT_CE20130121MOZ_A3_SP_ChokweFlood_24Jan2013.jpg","http://maps.unosat.org/MZ/FL2013000018MOZ/UNOSAT_CE20130121MOZ_A3_SP_ChokweFlood_24Jan2013.pdf","http://cern.ch/unosat-sdn/moz/SPOT_20120124_vectors.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected flood waters along the Limpopo River in the Guija and Chokwe districts of Gaza Province, Mozambique, as detected by SPOT-5 imagery acquired the 24 January 2013. This analysis indicates a considerable flood extent due to swelling of the Limpopo River as waters flow towards the coast, a conclusion also supported by analysis of MODIS satellite imagery from 24 January 2013. There has been a dramatic increase of flood waters from the 23rd to 24th January 2013. Multiple villages and the city of Chokwe are inundated by flood waters  along the river. Flood waters have begun streaming south of Chokwe city into surrounding agricultural areas and towns,with similar conditions on the eastern bank of the Limpopo River in the analysis area. Large sections of road and railroad are also potentially affected. It is likely that flood waters have been systematically underestimated in highly vegetated areas along main river banks, and within built-up urban areas due to the characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-flood-waters-over-chokwe-&-guika-district-gaza-province-mozambique","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","moz","Complex Emergency","FL-20130121-MOZ","geodata","shapefiles","geodatabase","UNOSAT_CE20130121MOZ_A3_SP_ChokweFlood_24Jan2013.pdf","unosat-sdn/moz/SPOT_20120124_vectors.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1724?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Mozambique","FL-20130121-MOZ","2013-01-31","Flood Waters Over Xai Xai City, Gaza Province, Mozambique","Geodata of Flood Waters Over Xai Xai City, Gaza Province, Mozambique","http://maps.unosat.org/MZ/FL2013000018MOZ/UNOSAT_A3_SP_XaiXai_29012013.jpg","http://maps.unosat.org/MZ/FL2013000018MOZ/UNOSAT_A3_SP_XaiXai_29012013.pdf","http://unosat-maps.web.cern.ch/unosat-maps/MZ/FL2013000018MOZ/UNOSAT_FL20130121MOZ_gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected areas flood waters along the Limpopo River around the city of Xai Xai, Gaza Province, Mozambique, as detected by SPOT-5 imagery acquired 29 January 2013. Multiple villages are completely inundated by flood waters along the river. Flood waters have begun to encroach upon the city of Xai Xai, flooding the edges of the city to the north. Flood waters are expected to continue draining south towards Xai Xai, increasing the potential risk of the city becoming inundated. In addition, Xai Xai airport appears to be inundated. Agricultural areas are also flooded surrounding the city. Large sections of road and have also been potentially affected or flooded. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-flood-waters-over-xai-xai-city-gaza-province-mozambique","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","moz","Complex Emergency","FL-20130121-MOZ","geodata","shapefiles","geodatabase","UNOSAT_A3_SP_XaiXai_29012013.pdf","unosat-maps/MZ/FL2013000018MOZ/UNOSAT_FL20130121MOZ_gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1726?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Mozambique","FL-20130121-MOZ","2013-02-04","Update 1: Flood Waters Over Xai Xai city, Gaza Province, Mozambique","Geodata of Update 1: Flood Waters Over Xai Xai city, Gaza Province, Mozambique","http://maps.unosat.org/MZ\FL2013000018MOZ/UNOSAT_A3_XaiXai_RS2_02Feb2013.jpg","http://maps.unosat.org/MZ\FL2013000018MOZ/UNOSAT_A3_XaiXai_RS2_02Feb2013.pdf","http://unosat-maps.web.cern.ch/unosat-maps/MZ/FL2013000018MOZ/UNOSAT_FL20130121MOZ_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/MZ/FL2013000018MOZ/UNOSAT_FL20130121MOZ_v2.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas flood waters along the Limpopo River around the city of Xai Xai, Gaza Province, Mozambique, as detected by Radarsat-2 imagery acquired 02 February 2013. Between 20 January and 02 February 2013 water levels appear to have decreased. Multiple villages remain inundated by flood waters along the river however flood waters are expected to continue reducing from affected villages. Sections of road remain potentially affected or flooded, though are likely to become accessible as the water levels continue to recede. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","ZIP",NA,NA,NA,"geodata-of-update-1-flood-waters-over-xai-xai-city-gaza-province-mozambique","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","moz","Complex Emergency","FL-20130121-MOZ","geodata","shapefiles","geodatabase","MZ\FL2013000018MOZ/UNOSAT_A3_XaiXai_RS2_02Feb2013.pdf","unosat-maps/MZ/FL2013000018MOZ/UNOSAT_FL20130121MOZ_shp.zip","unosat-maps/MZ/FL2013000018MOZ/UNOSAT_FL20130121MOZ_v2.zip",NA,NA,NA
